ID	Gender	Age	Ethnicity	EH
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	1
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	0
<S1A-076#D>	Men	Old	Pakeha	0
<S1A-076#E>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	1
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	1
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#K>	Men	Old	Pakeha	0
<S1A-078#M>	Men	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	1
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	1
<S1A-007#J>	Women	Old	Pakeha	1
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
<S1A-007#J>	Women	Old	Pakeha	0
